towerid;Latitudine;Longitudine;active;eNb;seNb;status;type;Nomesito;contributo;Bande
FVAERLRISX;45.4064724;9.27390551;Attivo;122262;Non presente;Verificato;0;San Donato M. Borgolombardo;Preg;~B20~
XVPTEBSSIT;45.5246267;9.1312338;Attivo;122264;Non presente;Verificato;0;Novate M. SUD;Preg;~B20~
EGSXHXUYUV;45.4183938;9.2840828;Attivo;122267;Non presente;Verificato;0;San Donato M. Bolgiano;Preg;~B20~
WOCQKRPYYN;45.6037789;9.1145451;Attivo;122269;Non presente;Verificato;0;Limbiate Ceresolo;Preg;~B20~
RYAYDHPICW;45.5743736;9.15640163;Attivo;122270;Non presente;Verificato;0;Paderno Dugnano;Preg;~B20~
JKGIYVBAFJ;45.5702314;9.27124056;Attivo;122273;Non presente;Verificato;1;Monza Via M. Grappa;Preg;~B20~
FTWLQPSAXN;45.5393685;9.24584238;Attivo;122275;Non presente;Verificato;0;Sesto Ex Area Falck;Preg;~B20~
NNWKTPMTHH;45.554069;9.28855;Attivo;122278;Non presente;Verificato;0;Brugherio;Preg;~B20~
HMVWQEQING;45.526444;9.282597;Attivo;122279;Non presente;Verificato;0;Cologno CENTRO M2;Preg;~B20~
OPKNHRLALB;45.510669;9.296869;Attivo;122280;Non presente;Verificato;0;Vimodrone;Preg;~B20~
XJLRIASQAL;45.5383645;9.0906129;Attivo;122282;Non presente;Verificato;0;Ospiate;Preg;~B20~
SPWMUVRHVS;45.5244493;9.2553559;Attivo;122283;Non presente;Verificato;0;Sesto SUD Tang. NORD;Preg;~B20~
YTAYXSVPBG;45.5444493;9.17417258;Attivo;122284;Non presente;Verificato;0;Cormano - Cusano M. FN;Preg;~B20~
HKTHLBWQRF;45.4184782;9.26047691;Attivo;122285;Non presente;Verificato;0;San Donato M. Metanopoli;Preg;~B20~
ACFPBKPYCG;45.5112199;9.06096998;Attivo;122294;Non presente;Verificato;0;Cerchiate A4-A50;Preg;~B20~
VEWURHLEUT;45.493358;9.302996;Attivo;122298;Non presente;Verificato;0;Segrate Parco Europa;Preg;~B20~
LWNKNJMIGL;45.5956354;8.90140485;Attivo;122301;Non presente;Verificato;0;Legnano Via Asti;Preg;~B20~
YKEINCRBIV;45.595372;8.9014126;Attivo;122302;Non presente;Non verificato;0;Legnano;SYSTEM;~B20~
TCXJUUEUOO;45.5751472;9.1298447;Attivo;122303;Non presente;Verificato;0;Senago CENTRO;Preg;~B20~
QLAKCDLWEG;45.593262;8.91407402;Attivo;122304;Non presente;Verificato;0;Legnano FS;Preg;~B20~
XWMSVMOALK;45.5933545;8.9306972;Attivo;122305;Non presente;Verificato;0;Legnano V.le Gorizia SS33;Preg;~B20~
POTPTBUYWD;45.6913752;9.23444756;Attivo;122312;Non presente;Verificato;0;Verano Brianza;Preg;~B20~
IHRWOGLKVL;45.6770266;9.23426746;Attivo;122313;Non presente;Verificato;0;Carate Brianza;Preg;~B20~
UNWEPWCFEX;45.6521108;9.20013618;Attivo;122315;Non presente;Verificato;0;Seregno Via Vitale;Preg;~B7~~B20~
PJCKBCQGAM;45.6448093;9.20218908;Attivo;122318;Non presente;Verificato;0;Seregno FS;Preg;~B20~
DGGWNNKAWF;45.6171436;9.20675575;Attivo;122320;Non presente;Verificato;0;Desio CENTRO;Preg;~B20~
GVEQWQIIRJ;45.5911742;9.20006322;Attivo;122322;Non presente;Verificato;0;Nova Milanese;Preg;~B20~
QQITKCBBSD;45.66548;9.161492;Attivo;122323;Non presente;Verificato;0;Meda;Preg;~B20~
FCHNHRJVRT;45.655701;9.14745;Attivo;122324;Non presente;Verificato;0;Meda Stadio;Preg;~B20~
PGPNYYXTXC;45.638348;9.151174;Attivo;122331;Non presente;Verificato;0;Seveso SUD;Preg;~B20~
SEJXUFKVYU;45.634351;9.159857;Attivo;122332;Non presente;Verificato;0;Cesano M. De Medici ;Preg;~B20~
SPXOLUYMGG;45.622789;9.148559;Attivo;122333;Non presente;Verificato;0;Binzago;Preg;~B20~
OCUCIQDAUI;45.615482;9.1477006;Attivo;122334;Non presente;Non verificato;0;Bovisio Masciago;SYSTEM;~B20~
JGPHKGSQLE;45.5874274;9.12147963;Attivo;122335;Non presente;Verificato;0;Limbiate Pinzano;Preg;~B20~
OKLTARCGXR;45.5675004;9.1236026;Attivo;122337;Non presente;Verificato;0;Senago SUD;Preg;~B20~
TWOGVHTLIW;45.6107292;9.0927422;Attivo;122339;Non presente;Verificato;0;Solaro;Preg;~B20~
DLRSLOJVTU;45.591039;9.06608216;Attivo;122340;Non presente;Verificato;0;Cesate FS;Preg;~B20~
XQXBIWYWRL;45.566961;9.08178323;Attivo;122341;Non presente;Verificato;0;Garbagnate M. Cimitero;Preg;~B20~
XXQMKPXBTL;45.54557;9.06867485;Attivo;122343;Non presente;Verificato;0;Rho Terrazzano A8;Preg;~B20~
FXOROCSWDT;45.6207665;9.46739051;Attivo;122356;Non presente;Verificato;0;Busnago;Preg;~B20~
RYRWDRKRMX;45.608254;9.359834;Attivo;122357;Non presente;Verificato;0;Vimercate Ospedale;Preg;~B20~
XFVAGHMMMH;45.618407;9.372019;Attivo;122358;Non presente;Verificato;0;Vimercate;Preg;~B20~
PLDIXAUHLN;45.524516;9.404911;Attivo;122375;Non presente;Verificato;0;Gorgonzola;Preg;~B20~
YWCGJGNKUY;45.532211;9.5132656;Attivo;122377;Non presente;Non verificato;0;Cassano d Adda;SYSTEM;~B20~
UPPGYAFGTU;45.538821;9.409721;Attivo;122378;Non presente;Verificato;0;Gorgonzola;Preg;~B20~
LJLMSXQDYG;45.518877;9.356358;Attivo;122381;Non presente;Verificato;0;Cassina De  Pecchi;Preg;~B20~
BHQALRNRRX;45.5019775;9.3782826;Attivo;122382;Non presente;Verificato;0;Vignate ;Preg;~B20~
KSMRVWNVFF;45.469283;9.1579595;Attivo;122389;Non presente;Non verificato;0;   Milano;SYSTEM;~B20~
LXSVENIRXF;45.4737863;9.1161016;Non attivo;122395;Non presente;Non verificato;0;   Milano;SYSTEM;~B3~
JBHMPVFRSF;45.5305198;9.04438198;Attivo;122398;Non presente;Verificato;0;Rho CENTRO;Preg;~B20~
JXKABGGAIM;45.4999311;9.42359812;Attivo;122399;Non presente;Verificato;0;Melzo CENTRO;Preg;~B20~
MUYLMRHTFS;45.4520356;8.8801773;Attivo;122400;Non presente;Non verificato;0;Magenta;SYSTEM;~B20~
OEJGBHEKPQ;45.4750535;8.9261702;Attivo;122401;Non presente;Non verificato;0;Magenta;SYSTEM;~B3~~B20~
XMTPULBSMN;45.4942313;8.9484313;Attivo;122406;Non presente;Non verificato;0;Vittuone;SYSTEM;~B20~
MVDONCQRBD;45.5606956;8.9525803;Attivo;122414;Non presente;Non verificato;0;Parabiago;SYSTEM;~B20~
FKXBHLVBIE;45.5697333;8.9298373;Attivo;122416;Non presente;Non verificato;0;Canegrate;SYSTEM;~B20~
MVUYUTQAPQ;45.4443855;9.1472494;Attivo;122419;Non presente;Non verificato;0;   Milano;SYSTEM;~B7~~B20~
TIRICRYQNY;45.4783643;8.9480363;Attivo;122422;Non presente;Non verificato;0;Corbetta;SYSTEM;~B20~
GOJWBEBKEK;45.549921;8.8613876;Attivo;122423;Non presente;Non verificato;0;Arconate;SYSTEM;~B20~
MFNIGIYTJT;45.5571596;8.8928896;Attivo;122425;Non presente;Non verificato;0;Busto Garolfo;SYSTEM;~B20~
PNLDFQBMYB;45.3972615;9.21086073;Attivo;122430;Non presente;Verificato;0;Noverasco;Preg;~B3~~B20~
EGBKGMIQHO;45.4666271;9.2327399;Attivo;122431;Non presente;Verificato;0;Milano;lucamonte;~B7~~B20~
HLUHLUDELK;45.5162673;9.118967;Attivo;122432;Non presente;Non verificato;0;Milano;SYSTEM;~B20~
HKFJDIYBRO;45.3562608;9.15207131;Attivo;122435;Non presente;Verificato;0;Milano 3 Basiglio;Preg;~B20~
JEFWKAUTIP;45.4289757;9.0755535;Attivo;122439;Non presente;Non verificato;0;Corsico;SYSTEM;~B20~
VCLVDNYBDY;45.4064603;8.922594;Attivo;122441;Non presente;Non verificato;0;Abbiategrasso;SYSTEM;~B20~
MERBDNBMUN;45.395316;8.908821;Attivo;122442;Non presente;Non verificato;0;Abbiategrasso;SYSTEM;~B20~
ATQJTQPEBC;45.6130402;8.96018111;Attivo;122458;Non presente;Verificato;0;Rescaldina Saronnese;Preg;~B20~
MMFONUFHUA;45.5702286;9.2162108;Attivo;122461;Non presente;Verificato;0;Cinisello Balsamo;Preg;~B20~
WWKSVMQMFW;45.5475446;9.23443949;Attivo;122465;Non presente;Verificato;0;Cinisello B. - Sesto NORD;Preg;~B20~
LIIAQWJIYV;45.5139723;9.1913331;Attivo;122468;Non presente;Non verificato;0;Milano;SYSTEM;~B7~~B20~
ERBWDDDLRN;45.4765415;9.19561265;Attivo;122470;Non presente;Verificato;0;Milano;AlexTies;~B7~~B20~
CHMIRUELJU;45.4589951;9.24096702;Attivo;122472;Non presente;Verificato;0;Milano;lucamonte;~B7~~B20~
RBJEOYQJFB;45.608483;9.147313;Attivo;122473;Non presente;Verificato;0;Bovisio Masciago;Preg;~B20~
SWPLRUOSFE;45.5115415;9.20930128;Attivo;122474;Non presente;Verificato;0;Milano;lucamonte;~B20~
TGEOTSUKBL;45.4366206;9.21597133;Attivo;122476;Non presente;Non verificato;0;   Milano;SYSTEM;~B3~
BNYDJPJUPQ;45.56899;8.862195;Attivo;122480;Non presente;Non verificato;0;   Dairago;SYSTEM;~B20~
KKBTIRAVJR;45.666298;9.311116;Attivo;122482;Non presente;Non verificato;0;   Correzzana;SYSTEM;~B20~
XRBWACBSOG;45.3563271;9.33718315;Attivo;122484;Non presente;Verificato;0;Vizzolo Predabissi;Preg;~B20~
UASYPXNKKT;45.4796495;9.089574;Attivo;122485;Non presente;Non verificato;0;   Milano;SYSTEM;~B7~
FWEFPUOKJI;45.611544;9.23165216;Attivo;122488;Non presente;Verificato;0;Lissone Ovest;Preg;~B20~
QDHKEPCMWV;45.585656;9.353707;Attivo;122490;Non presente;Verificato;0;Agrate B. NORD;Preg;~B20~
HFGLIIPGIL;45.597419;8.8918435;Attivo;122493;Non presente;Non verificato;0;   Legnano;SYSTEM;~B20~
FLFFTVPOUX;45.6067942;8.91231799;Attivo;122494;Non presente;Verificato;0;Castellanza Via Tonale ;Preg;~B20~
VYBXWDVLGJ;45.4332577;9.16638775;Attivo;122495;Non presente;Non verificato;0;   Milano;SYSTEM;~B3~
SVEYVXDWNS;45.550935;9.328474;Attivo;122497;Non presente;Verificato;0;Carugate IKEA;Preg;~B20~
LLWPRSVXXE;45.4688901;9.19534282;Attivo;122498;Non presente;Verificato;0;Milano;AlexTies;~B20~
SRABTKLXMB;45.4587292;9.21045127;Attivo;122499;Non presente;Verificato;0;Milano;AlexTies;~B20~
BFYJKFNCES;45.5264376;9.07398907;Attivo;122500;Non presente;Verificato;0;Rho - Mazzo Risorgimento;Preg;~B7~~B20~
GXLVOIIIUV;45.5819645;9.14404404;Attivo;122506;Non presente;Verificato;0;Senago EST;Preg;~B20~
BAJYDGBKBM;45.4528085;9.0898908;Non attivo;122507;Non presente;Non verificato;0;   Cesano Boscone;SYSTEM;~B7~~B3~~B20~
KFAVRIEPMY;45.632572;9.17931032;Attivo;122508;Non presente;Verificato;0;Desio Cassina Savina;Preg;~B20~
VITSVKMIVK;45.5226058;9.50294566;Attivo;122521;Non presente;Verificato;0;Cassano d Adda;Preg;~B20~
WEHHIMEHLW;45.5851378;8.90476074;Attivo;122522;Non presente;Verificato;0;Legnano S. Bernardino;Preg;~B20~
ASQCLTPMDO;45.436805;9.159492;Attivo;122526;Non presente;Non verificato;0;   Milano;SYSTEM;~B7~
VYMJAFAYIR;45.5589082;9.1365215;Attivo;122536;Non presente;Verificato;0;Bollate Cassina Nuova;Preg;~B20~
FEVYLYAJOX;45.5104061;9.16618533;Attivo;122537;Non presente;Verificato;0;Milano;lucamonte;~B20~
MEXTCIBNQS;45.5581275;9.26712845;Attivo;122541;Non presente;Verificato;0;Sesto San Giovanni;Preg;~B20~
FQKKTSPCLS;45.3900445;9.17150365;Attivo;122543;Non presente;Verificato;0;Rozzano CC Fiordaliso;Preg;~B20~
XMSUCESJSL;45.4366704;9.21620937;Attivo;122545;Non presente;Verificato;0;Milano;AlexTies;~B7~~B3~~B20~
SXBWTRNAUW;45.5095794;9.13732366;Attivo;122546;Non presente;Verificato;0;Milano;lucamonte;~B7~~B20~
YFJYYTEYJA;45.4601794;9.16507459;Attivo;122547;Non presente;Verificato;0;Milano;AlexTies;~B7~~B20~
QSOUASNEDE;45.5302086;9.1608413;Attivo;122548;Non presente;Non verificato;0;Milano;SYSTEM;~B20~
RCNMGUSUAT;45.602409;9.24246359;Attivo;122553;Non presente;Verificato;0;Lissone SUD;Preg;~B20~
MOQTQTYEKB;45.529486;9.276893;Attivo;122554;Non presente;Verificato;0;Cologno M. CENTRO;Preg;~B20~
KLYWGQHSNO;45.606667;9.372094;Attivo;122557;Non presente;Verificato;0;Vimercate;Preg;~B20~
OJPSYWIPMT;45.620267;9.386078;Attivo;122558;Non presente;Verificato;0;Vimercate Oldaniga;Preg;~B20~
MAGKOWOONN;45.620321;9.359791;Attivo;122559;Non presente;Verificato;0;Vimercate;Preg;~B20~
GAUECCLPDW;45.398742;8.9185583;Attivo;122560;Non presente;Non verificato;0;Abbiategrasso;SYSTEM;~B20~
IRGSPYBXXV;45.5941536;9.22107472;Attivo;122562;Non presente;Verificato;0;MuggiÃ²;Preg;~B20~
SJSBWUPHMC;45.4670996;8.896334;Attivo;122563;Non presente;Non verificato;0;Magenta;SYSTEM;~B20~
IIANPYEMBV;45.5182691;9.0706593;Attivo;122564;Non presente;Verificato;0;Cerchiate P2 FieraMilano;Preg;~B7~~B20~
ISBXBIKEWN;45.667176;9.141791;Attivo;122566;Non presente;Verificato;0;Meda PE;Preg;~B20~
MDDAAKFGHJ;45.556216;9.0466028;Attivo;122567;Non presente;Non verificato;0;Rho;SYSTEM;~B7~~B20~
QCGPWYQJEV;45.5253788;9.08232695;Attivo;122569;Non presente;Verificato;0;Rho - Mazzo Ezio V.;Preg;~B7~~B20~
TXEQNOTTUC;45.515551;9.081031;Attivo;122570;Non presente;Non verificato;0;Rho;SYSTEM;~B7~~B20~
UPPRHPISMS;45.631785;9.140581;Attivo;122573;Non presente;Verificato;0;Cesano Maderno FN;Preg;~B20~
TUCLEJKRMS;45.5532113;8.9467123;Attivo;122574;Non presente;Non verificato;0;Parabiago;SYSTEM;~B20~
EWNBHDQUTR;45.5166908;9.16993661;Attivo;122576;Non presente;Verificato;0;Milano;lucamonte;~B20~
DCGCWFKBFW;45.5132286;9.0950776;Attivo;122577;Non presente;Verificato;0;Pero EST;Preg;~B20~
SPWTKOLEVF;45.4823265;9.15063636;Attivo;122579;Non presente;Verificato;0;Milano;lucamonte;~B7~~B20~
ROOWGADBPN;45.4424283;9.23686075;Attivo;122580;Non presente;Verificato;0;Milano;lucamonte;~B7~~B20~
SFEAAHEOPS;45.5722962;9.08387657;Attivo;122585;Non presente;Verificato;0;Garbagnate M. Agrifoglio;Preg;~B20~
KKOHNBORLR;45.4935639;9.19474555;Attivo;122590;Non presente;Verificato;0;Milano;lucamonte;~B20~
UOLWIWYNCH;45.5133493;9.21588074;Attivo;122592;Non presente;Verificato;0;Milano;lucamonte;~B7~~B20~
RMDXVCAARV;45.4326681;9.18440365;Attivo;122595;Non presente;Verificato;0;Milano;lucamonte;~B7~~B3~~B20~
XAIVOSAGHE;45.3996223;8.918018;Attivo;122596;Non presente;Non verificato;0;Abbiategrasso;SYSTEM;~B7~
CBODFQDNXA;45.4644966;9.17508091;Attivo;122597;Non presente;Verificato;0;Milano;AlexTies;~B7~~B20~
VYUGOYEKQB;45.4626605;9.1576802;Attivo;122598;Non presente;Verificato;0;Milano;AlexTies;~B20~
XLBQYEJCGF;45.4715436;9.24150122;Attivo;122600;Non presente;Verificato;0;Milano;lucamonte;~B20~
MSWVQWPGCP;45.4560063;9.16446453;Attivo;122602;Non presente;Verificato;0;Milano;AlexTies;~B7~~B20~
OBDKRWHEBS;45.4719804;9.11052531;Attivo;122603;Non presente;Verificato;0;Milano;lucamonte;~B7~~B20~
ODAQTWQULJ;45.4652583;9.125525;Attivo;122604;Non presente;Non verificato;0;Milano;SYSTEM;~B7~~B20~
PLEIFXCICB;45.4806645;9.13768849;Attivo;122606;Non presente;Verificato;0;Milano;lucamonte;~B7~~B20~
FLRQMJLESH;45.508387;9.323878;Attivo;122613;Non presente;Verificato;0;Pioltello Via S. Francesco;Preg;~B20~
TIRKONXXJG;45.4908599;9.22392344;Attivo;122616;Non presente;Verificato;0;Milano;lucamonte;~B7~~B20~
OWAJMKJKTN;45.6109527;9.21923303;Attivo;122623;Non presente;Verificato;0;Desio Via Forlanini;Preg;~B20~
LXOUKSQVQR;45.5799627;9.06251005;Attivo;122625;Non presente;Verificato;0;Garbagnate M. Bariola;Preg;~B20~
LNTMXOGPTI;45.4683089;9.17604136;Attivo;122633;Non presente;Verificato;1;Milano;AlexTies;~B7~
VBGRTXABJO;45.491248;9.317068;Attivo;122638;Non presente;Verificato;0;Pioltello Seggiano;Preg;~B20~
LBBIIAOLKE;45.473994;9.2032135;Attivo;122642;Non presente;Non verificato;0;Milano;SYSTEM;~B7~
NEFEXWAXFL;45.4846796;9.20278377;Attivo;122643;Non presente;Verificato;1;Milano Metro;AlexTies;~B7~
JOPFKODFTA;45.466204;9.174791;Attivo;122645;Non presente;Non verificato;0;Milano;SYSTEM;~B7~
YPFYLNTEUH;45.4702123;9.1918076;Attivo;122646;Non presente;Non verificato;0;Milano;SYSTEM;~B7~
SUEFUQGEUC;45.547438;8.875486;Attivo;122654;Non presente;Non verificato;0;Busto Garolfo;SYSTEM;~B20~
TYJLQHILGI;45.4173364;9.40998569;Attivo;122660;Non presente;Verificato;0;Paullo;Preg;~B20~
GPJSIETSCW;45.470567;9.15008959;Attivo;122662;Non presente;Verificato;0;Milano;AlexTies;~B20~
YQQEPRRUTR;45.638068;9.364701;Attivo;122663;Non presente;Verificato;0;Corrada;Preg;~B20~
HUWLKDBOGQ;45.498982;9.15826957;Attivo;122691;Non presente;Verificato;0;Milano;lucamonte;~B7~~B20~
NOIJRTPFIX;45.4852319;9.18457633;Attivo;122696;Non presente;Verificato;0;Milano;AlexTies;~B7~~B20~
CEMLPIKGFM;45.552047;9.07822008;Attivo;122704;Non presente;Verificato;0;Arese CENTRO;Preg;~B20~
MMMUTQSLQW;45.5368736;8.83801;Attivo;122712;Non presente;Non verificato;0;   Arconate;SYSTEM;~B20~
NVGIYMUVMF;45.4842754;9.22709673;Attivo;122717;Non presente;Verificato;0;Milano;AlexTies;~B7~~B20~
JIYVTWEKRT;45.5045175;9.15793049;Attivo;122721;Non presente;Verificato;0;Milano;lucamonte;~B20~
MNSACKLPRP;45.4389472;9.1259804;Attivo;122728;Non presente;Non verificato;0;Milano;SYSTEM;~B7~~B20~
CSDWLMPURX;45.433451;9.17739933;Attivo;122729;Non presente;Non verificato;0;   Milano;SYSTEM;~B3~~B20~
IJERIEOQGC;45.4257919;9.20061369;Attivo;122730;Non presente;Verificato;0;Milano;lucamonte;~B7~~B3~~B20~
IGIIHIEFOO;45.413263;9.23548;Attivo;122731;Non presente;Non verificato;0;   Milano;SYSTEM;~B3~
BOIMIBWATB;45.4321241;9.221975;Attivo;122732;Non presente;Non verificato;0;   Milano;SYSTEM;~B3~~B20~
LNSBEGKSLM;45.4367513;9.23657501;Attivo;122733;Non presente;Verificato;0;Milano;lucamonte;~B7~~B20~
UUJOEQGCNJ;45.484201;9.21452865;Attivo;122735;Non presente;Verificato;0;Milano;AlexTies;~B7~~B20~
TVETSWHYWS;45.4888683;9.20956021;Attivo;122738;Non presente;Verificato;0;Milano;AlexTies;~B7~~B20~
AIEBXKVLVX;45.455594;9.2123247;Attivo;122744;Non presente;Non verificato;0;Milano;SYSTEM;~B20~
JHFUYAPTPW;45.4419147;9.15311607;Attivo;122746;Non presente;Verificato;0;Milano;lucamonte;~B7~~B20~
BUCXGDARSO;45.520032;9.345766;Attivo;122754;Non presente;Verificato;0;Cernusco Villa Fiorita;Preg;~B20~
TBUXIXBNNR;45.5817257;9.07672405;Attivo;122764;Non presente;Verificato;0;Garbagnate M. NORD;Preg;~B20~
AXBBWBGQWI;45.531124;9.404801;Attivo;122765;Non presente;Verificato;0;Gorgonzola;Preg;~B20~
CMEBGLUSIN;45.599255;8.93005839;Attivo;122768;Non presente;Verificato;0;Legnarello Via Ronchi;Preg;~B20~
RJPFIAOTBF;45.4226053;9.255686;Attivo;122780;Non presente;Non verificato;0;San Donato Milanese;SYSTEM;~B20~
FNHJTMLRBP;45.4792387;9.06760884;Attivo;122789;Non presente;Verificato;0;Settimo Milanese ;Preg;~B20~
WBQCWOEPNJ;45.521681;9.105203;Attivo;122813;Non presente;Non verificato;0;Baranzate;SYSTEM;~B20~
OWSKFJVHOA;45.524332;9.107203;Attivo;122823;Non presente;Non verificato;0;Milano;SYSTEM;~B20~
HUDRNBGLHM;45.4777264;9.12456882;Attivo;122833;Non presente;Verificato;1;San Siro 1;lucamonte;~B7~
RWANQIPJDW;45.4779456;9.12305247;Attivo;122834;Non presente;Verificato;1;San Siro 2;lucamonte;~B7~
CJACJCFMVM;45.4786631;9.12352881;Attivo;122835;Non presente;Verificato;1;San Siro 3;lucamonte;~B7~
KWIKESSHHX;45.464375;9.188398;Attivo;122841;Non presente;Verificato;0;Milano Duomo OVEST;Preg;~B7~~B20~
CDMPASNWTD;45.5198451;9.0962643;Attivo;122901;Non presente;Non verificato;0;Milano;SYSTEM;~B7~~B20~
IXFXGPEQMD;45.522758;9.0990691;Attivo;122902;Non presente;Non verificato;0;Milano;SYSTEM;~B7~~B20~
FVMDYCGRWE;45.5176878;9.1031936;Attivo;122903;Non presente;Non verificato;0;Milano;SYSTEM;~B7~~B20~
NWJPOCQOPL;45.5159528;9.1071273;Attivo;122904;Non presente;Non verificato;0;Milano;SYSTEM;~B7~~B20~
IMSHWHUYFX;45.480973;9.1208985;Attivo;122905;Non presente;Non verificato;0;Milano;SYSTEM;~B7~~B20~
KQBKIWAOBS;45.514082;9.101954;Attivo;122923;Non presente;Non verificato;0;Milano;SYSTEM;~B20~
HQIQCBBGMD;45.526316;9.093689;Attivo;122924;Non presente;Non verificato;0;Rho;SYSTEM;~B20~
IWYRQBMPGN;45.1594746;10.7890493;Attivo;124002;Non presente;Non verificato;0;Mantova;SYSTEM;~B20~
TGIEVYPDRJ;45.1577023;10.7861806;Attivo;124003;Non presente;Non verificato;0;Mantova;SYSTEM;~B20~
CCHQAMBFYM;45.1457516;10.7995956;Attivo;124004;Non presente;Non verificato;0;Mantova;SYSTEM;~B20~
LJWWIPYFFA;45.1463106;10.7657383;Attivo;124005;Non presente;Non verificato;0;Mantova;SYSTEM;~B20~~B7~
XJDFMMPVAD;45.176606;10.7891013;Attivo;124006;Non presente;Non verificato;0;Mantova;SYSTEM;~B20~
NUAXYBTNLV;45.151581;10.779342;Attivo;124009;Non presente;Non verificato;0;Mantova;SYSTEM;~B20~
ACFCBDAOCA;45.1442636;10.7875556;Attivo;124011;Non presente;Non verificato;0;Mantova;SYSTEM;~B20~
FIDUVYJRST;45.157334;10.8233686;Attivo;124012;Non presente;Non verificato;0;   Mantova;SYSTEM;~B20~
RCJEYCSGOU;44.991503;10.739129;Attivo;124013;Non presente;Non verificato;0;Suzzara;SYSTEM;~B20~
AHDPGJKKGQ;44.9680185;10.8430285;Attivo;124015;Non presente;Non verificato;0;   Gonzaga;SYSTEM;~B20~
AFKKIPMUSP;44.9929706;10.8548393;Attivo;124016;Non presente;Non verificato;0;Pegognaga;SYSTEM;~B20~
VFBTJVNVKT;45.1667163;10.8505236;Attivo;124019;Non presente;Non verificato;0;San Giorgio di Mantova;SYSTEM;~B20~
XOTXDJVYLN;45.0071413;10.749765;Attivo;124021;Non presente;Non verificato;0;Suzzara;SYSTEM;~B20~
TSWWIIGCBO;45.0529883;10.7561633;Attivo;124022;Non presente;Non verificato;0;Borgoforte;SYSTEM;~B20~
JTYGNAMVJI;45.1181436;10.7905796;Attivo;124023;Non presente;Non verificato;0;Cerese;SYSTEM;~B20~
PWNXDMACJL;45.398946;10.4771786;Attivo;124028;Non presente;Non verificato;0;Castiglione delle Stiviere;SYSTEM;~B20~
CQLJEFRBMP;45.383067;10.4829953;Attivo;124029;Non presente;Non verificato;0;Castiglione delle Stiviere;SYSTEM;~B20~
IIWOBPESNX;45.3927283;10.7009256;Attivo;124030;Non presente;Non verificato;0;   Ponti sul Mincio;SYSTEM;~B20~
OKPXLSEJCD;45.3222273;10.5259683;Attivo;124033;Non presente;Non verificato;0;   Medole;SYSTEM;~B20~
POCXFYKBWE;45.208375;10.887426;Attivo;124038;Non presente;Non verificato;0;   Castelbelforte;SYSTEM;~B20~
YKLWQVQJYF;45.1929956;10.8144633;Attivo;124040;Non presente;Non verificato;0;Porto Mantovano;SYSTEM;~B20~
YOJVNBWBKL;45.2234813;10.4024886;Attivo;124042;Non presente;Non verificato;0;Asola;SYSTEM;~B20~
UYOTFXKAPX;44.9327956;10.5229393;Attivo;124051;Non presente;Non verificato;0;Viadana;SYSTEM;~B20~
CSWWWJQYGM;45.07249;11.144786;Attivo;124056;Non presente;Non verificato;0;Ostiglia;SYSTEM;~B20~
OIBHIRQQNJ;45.29735;10.4761073;Attivo;124073;Non presente;Non verificato;0;Castel Goffredo;SYSTEM;~B20~
KPSBFBNFEM;45.1308353;10.8609393;Attivo;124077;Non presente;Non verificato;0;Valdaro;SYSTEM;~B20~
RAGJYXQTEL;45.2921256;10.4749296;Attivo;124078;Non presente;Non verificato;0;   Castel Goffredo;SYSTEM;~B20~
GTMFXVXUQH;45.2198626;10.4238516;Attivo;124079;Non presente;Non verificato;0;Asola;SYSTEM;~B20~
UOTPLCWTWL;45.390529;10.478628;Attivo;124080;Non presente;Non verificato;0;Castiglione delle Stiviere;SYSTEM;~B20~
DKMAPCRTUR;45.1893203;10.6874723;Attivo;124081;Non presente;Non verificato;0;mpty;SYSTEM;~B20~
WIIDHSOJYV;45.1342623;10.752147;Attivo;124089;Non presente;Non verificato;0;   Mantova;SYSTEM;~B20~
CSOVPGAJPK;44.9901186;10.7588426;Attivo;124090;Non presente;Non verificato;0;Suzzara;SYSTEM;~B20~
DEYYEIGTOF;44.9269163;10.5199306;Attivo;124092;Non presente;Non verificato;0;Viadana;SYSTEM;~B20~
XJWETCKXEP;45.20536;9.145833;Attivo;126003;Non presente;Verificato;0;   Pavia;lucamonte;~B20~
BHDKTFHCRO;45.193195;9.152499;Attivo;126004;Non presente;Verificato;0;Pavia;lucamonte;~B20~~B7~
AGUJOVAOXA;45.187973;9.141111;Attivo;126007;Non presente;Verificato;0;Pavia;lucamonte;~B20~
BEBYVDFOKH;45.185669;9.16775;Attivo;126009;Non presente;Verificato;0;Pavia;lucamonte;~B20~
ESDRPRPONK;45.183807;9.182055;Attivo;126010;Non presente;Verificato;0;Pavia;lucamonte;~B20~
QKDQJRSXXX;45.191639;9.166722;Attivo;126012;Non presente;Verificato;0;Pavia;lucamonte;~B20~
